Account, Parent, Alias: Default, Alias: KOREAN ALIAS, Valid For Consolidations, Data Storage, Two Pass Calculation, Description, Formula, Formula Description, UDA, Smart List, Data Type, Hierarchy Type, Enable for Dynamic Children, Number of Possible Dynamic Children, Access Granted to Member Creator, Allow Upper Level Entity Input, Process Management Enabled, UUID, Data Id, Old Name, Old Unique Name, Account Type, Time Balance, Skip Value, Exchange Rate Type, Variance Reporting, Source Plan Type, Plan Type (FinPlan), Aggregation (FinPlan), Data Storage (FinPlan), Formula (FinPlan), Solve Order (FinPlan), Formula Description (FinPlan), Plan Type (FinRPT), Aggregation (FinRPT), Data Storage (FinRPT), Formula (FinRPT), Solve Order (FinRPT), Formula Description (FinRPT), Operation
687100,685000,687100-Non-Management - Other Operated - OT,,false,dynamic calc,false,,<none>,<none>,,,unspecified,none,,,,false,true,a15a1f90-c2f8-416d-9cce-c5a25ec07a4f,3042707471616966,687100,<none>,expense,flow,none,none,expense,FinPlan,true,+,dynamic calc,<none>,0,,true,+,dynamic calc,<none>,0,,
687110,687100,687110-Non-Management - Golf Course & Pro Shop - OT,,false,dynamic calc,false,,<none>,<none>,,,unspecified,none,,,,false,true,936cdb72-f8b7-4d7c-b290-dc3b70e5cdd4,1519343545435727,687110,<none>,expense,flow,none,none,expense,FinPlan,true,+,dynamic calc,<none>,0,,true,+,dynamic calc,<none>,0,,
687111,687110,687111-Golf Course Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,16081e62-3b47-4102-aede-bf6a3c6e8696,1024185614225007,687111,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687112,687110,687112-Golf Course Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,3e87e477-9a0e-4e5d-8d6f-139d83adb651,111595854121080,687112,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687113,687110,687113-Golf Instructor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,05413a27-baec-4381-beff-36debf7ff5ae,803469229834459,687113,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687114,687110,687114-Golf Instructor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,cfb17310-2c91-4358-b508-78f813fd2afa,235244755700530,687114,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687115,687110,687115-Golf Marshall - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,bbc956b8-6db2-4fa7-9429-dc56e3d5a12e,2241477779476469,687115,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687116,687110,687116-Golf Marshall - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,8baf3d96-c216-497c-ae7c-8b795d2b1dc8,4466750090528814,687116,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687117,687110,687117-Golf Caddy - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,07bd1933-a7ef-406e-bc42-0570b3001cc3,178841972984936,687117,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687118,687110,687118-Golf Caddy - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,bb5ddfd4-66bd-4049-8c70-30719ded04a1,3686420692222499,687118,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687119,687110,687119-Golf Ranger - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,193af045-adb3-4032-aa2b-b29e900163c9,4170133760787635,687119,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687120,687110,687120-Golf Ranger - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0189dca8-22ed-47af-a09e-0c0bc211e9d5,4109130708110247,687120,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687121,687110,687121-Golf Starter - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6b7d904a-f02a-49cc-90c3-1555856cc5fa,591019857562919,687121,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687122,687110,687122-Golf Starter - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,b2153a63-196f-46dd-92f7-6ed0477bb276,4016360289554426,687122,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687123,687110,687123-Golf Pro Assistant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,16180506-2f20-462b-93a4-aa113d66aa05,604282266337814,687123,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687124,687110,687124-Golf Pro Assistant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,8f224fb2-ef2f-4c0e-b931-4e56999b8284,528365547242921,687124,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687125,687110,687125-Golf Course Attendant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,cce54b59-f7be-47d5-972b-8d5ccf3c486f,4443170554202333,687125,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687126,687110,687126-Golf Course Attendant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6738323f-899c-472c-9522-dc2dbeac4c2a,1115920833136115,687126,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687127,687110,687127-Greens Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,8d46608d-13b2-4c44-b7da-4d7b87354921,2881081000217468,687127,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687128,687110,687128-Greens Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d00e586f-488c-4a8e-ad95-9b55c83ef14d,403478897182621,687128,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687129,687110,687129-Greenskeeper - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,9f13a20e-0bcb-4b67-9bbc-c80e17d5bda4,2565806471400522,687129,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687130,687110,687130-Greenskeeper - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,4448674e-feca-4fff-9103-7cb9c5259bec,3667949738542437,687130,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687131,687110,687131-Golf Course Gardner - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,ff34bcec-26b4-4018-bc44-6c0d64d8bd17,3480567898982307,687131,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687132,687110,687132-Golf Course Gardner - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6a232a8a-f2e6-404c-ab3b-cbf174ad5c9c,3518139328644415,687132,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687133,687110,687133-Golf Course Driver - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,440ca54a-2326-469e-b4f7-f8d261fee395,1996251396523877,687133,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687134,687110,687134-Golf Course Driver - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,3455849d-ebce-42c3-a939-ed71c4616cc8,3414305767441913,687134,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687135,687110,687135-Golf Course Maintenance Worker - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,97e602a5-a44d-449c-8be4-08cdeca3b37f,616111721892138,687135,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687136,687110,687136-Golf Course Maintenance Worker - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,3002db8e-c7a2-4458-bdd0-c37dc01f3f24,3889758247994409,687136,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687137,687110,687137-Golf Course Mechanic - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,fa82d393-62cc-4319-94ef-f6c091e6a689,1859575085285737,687137,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687138,687110,687138-Golf Course Mechanic - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,84b093c2-4b7a-48f9-8f99-7787f2e99c52,4224351045894877,687138,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687139,687110,687139-Golf Cart Attendant: R&M - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,99c91332-959e-4e64-96ea-e928e0130b55,1055204583229338,687139,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687140,687110,687140-Golf Cart Attendant: R&M - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,794c9dfc-66bd-446a-94d0-bcf5ae4f9d6f,2733029732271489,687140,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687141,687110,687141-Golf Cart Attendant: Storage - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,940712c3-e96b-4abd-8dcb-2f59e89a31d3,2210824310574664,687141,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687142,687110,687142-Golf Cart Attendant: Storage - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,a3d144cc-71fa-4ace-9526-1c74a04788d0,1996757973026305,687142,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687143,687110,687143-Pro Shop Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,b7a415af-d6a6-4cf3-8b80-e67df631589e,1002591919623425,687143,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687144,687110,687144-Pro Shop Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,1006bbdd-53cf-4f82-87d9-c549ef1e456d,4002599949518558,687144,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687145,687110,687145-Pro Shop Cashier - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,51a2dbab-c41d-490e-b5cf-add12c0ad55c,1404898037484190,687145,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687146,687110,687146-Pro Shop Cashier - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,320edd3d-33ba-4866-91c3-3797c685e332,2862255196094773,687146,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687147,687110,687147-Pro Shop Attendant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,2c03d910-ad88-46c4-9714-a985e3cf9943,2540482896216814,687147,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687148,687110,687148-Pro Shop Attendant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,cb96e02e-c2d1-4d63-956f-838e970c1981,3652169207336851,687148,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687149,687110,687149-Pro Shop Sales Clerk - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5b8f1b36-bdd2-4b28-883b-fda8ff1f14fc,4219121788141716,687149,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687150,687110,687150-Pro Shop Sales Clerk - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0857260c-e6fb-4ff0-8238-f62a31257850,3430174622173945,687150,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687151,687110,687151-Club Storage Attendant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,b3307b56-9511-46f9-aec1-4b5fe4e036d6,1375446710504361,687151,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687152,687110,687152-Club Storage Attendant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,a7834697-445b-447d-a4f7-0947262c056d,738056866056089,687152,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687153,687110,687153-Locker Room Attendant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6172ac27-b443-4371-8c3e-3c47a4147cfc,3743701030751613,687153,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687154,687110,687154-Locker Room Attendant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,bbc8a8f2-0b7c-4f41-9e52-25551ed6bdb3,1441864310539823,687154,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687210,687100,687210-Non-Management - Health Club & Spa - OT,,false,dynamic calc,false,,<none>,<none>,,,unspecified,none,,,,false,true,40f370db-6f67-4f13-b96c-668c9c3cfc17,4462706623401252,687210,<none>,expense,flow,none,none,expense,FinPlan,true,+,dynamic calc,<none>,0,,true,+,dynamic calc,<none>,0,,
687211,687210,687211-Health Club Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,19c7e5ba-50b6-4775-ac5f-3fea6ad41640,425248758841475,687211,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687212,687210,687212-Health Club Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6a2c385b-7f9a-45a3-883b-5b3e985687e1,1127605573468982,687212,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687213,687210,687213-Health Club Coordinator - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d6227beb-6128-4500-9661-8b93104543d0,4024981167097630,687213,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687214,687210,687214-Health Club Coordinator - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,9f30ab2f-13d3-43d0-be48-8650748b0be2,1614915156330082,687214,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687215,687210,687215-Health Club Receptionist - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,e79046e3-fe43-4028-b41f-da86b6647d12,3989134373900221,687215,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687216,687210,687216-Health Club Receptionist - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,46ab1dee-f26f-47ff-bc15-05707bb8a224,248578943370681,687216,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687217,687210,687217-HC Retail Sales Associate - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,3757c73e-c512-416a-a819-b96cc8b1b55a,2631313225697983,687217,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687218,687210,687218-HC Retail Sales Associate - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6689dc24-d37a-48f9-80f1-eeabec1719b4,559394898920536,687218,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687219,687210,687219-Personal Trainer - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,a5894965-ebb1-4797-a594-e6ccb63c64eb,821066362341490,687219,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687220,687210,687220-Personal Trainer - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,e1575ca5-fc0d-49a1-997c-f1d0c37ea41f,2847502636633918,687220,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687221,687210,687221-Fitness Consultant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,8e4705f8-5508-4749-9ff8-4a12884b8041,3089982807950806,687221,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687222,687210,687222-Fitness Consultant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,4136f8b8-d228-48d9-9d78-0c2c3d9134da,1780029022228354,687222,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687223,687210,687223-Fitness Instructor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,ad530a38-eb07-4b31-92c9-c019d6af57a7,3613075689521441,687223,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687224,687210,687224-Fitness Instructor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,50979ad5-7c09-4e7a-8f26-a465f0b294c0,1220201326333501,687224,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687225,687210,687225-HC Lifeguard - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,4e115db9-7288-4a3d-9d28-4f79255efbbe,3603999796512258,687225,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687226,687210,687226-HC Lifeguard - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,8591c23a-283b-4cb3-933f-84276c7eb687,1187797616050845,687226,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687227,687210,687227-HC Pool Attendant - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,4d66de34-db66-4be7-94ec-2934e5ac8005,2098155161864382,687227,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
687228,687210,687228-HC Pool Attendant - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d168eb4b-9430-42b8-bcd3-1a6934ef3ed0,773246829281945,687228,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
